,Account,Zip,Hm_Start_Dt,Channel_Type_Cd,Auto_Ship_Ind,Internal_Decor,Interior_Decor_Signage_Available_Funds,LMS_Enrolled,LMS_Available_Matching_Funds,LMS_Used_Funds_Most_Recent_3_Months,LMS_Used_Funds_Previous_3_Months,Open_Smart,PIP_Program,KYN_Training,PQS_Program,Last_EQuIPP_Login,PQS_Enrolled_Date,SCS_Program,Spar_Coverage_Ind,Specialty_Solutions,Vaccine_Items,Vaccine_Starter,Vaccine_Items_Count,Vaccine_Items_Sls_Amt,YPO,Tot_Sls_Amt,Brand_Rx_Sls_Amt,Gnrc_Rx_Sls_Amt,Os_Gnrc_Rx_Sls_Amt,Otc_Sls_Amt,IS_HID,340B_Active,Profitability,Annual_Dispense_Fee_Total,Macro_PID,Script_Count,Capture_Rate,Specialty_Spend,Specialty_Product_Purchases,Generic,Brand,Generic_Ratio,DLC_Program_encoded,FEM_Program_encoded,HM_Circular_Program_encoded,PQS_Enrolled_encoded,ST_encoded,Pog_Code_Name_encoded,DC_Name_encoded,Bus_Type_Desc_encoded,Region_encoded,PSAO_Expanded_encoded,Buying_Group_encoded,Chain_Name_encoded,Region_Name_encoded,Salesperson_encoded,AH_Program_encoded,OTC_Front-end_Size_encoded,MRA_Program_Type_-_Active_AH_encoded,Msa_Dma_encoded,Signage_Program_encoded,3rd_Party_Vendor_encoded,Hospital_Associated_encoded
3868,734446,62208,733562,30,1,1,142.0,1,1200.0,0,0,0,1,736033,1,736193,736059,1,1,0,0,0,0.0,0.0,1,42631.0,29663.0,3909.0,6870.0,2189.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,14,6,22,0,0,0,17,37,23,101,0,4,2,87,1,18,15
4148,190041,30281,736425,30,0,0,2000.0,1,600.0,0,0,0,0,720624,1,720624,736577,0,1,0,0,0,0.0,0.0,0,105136.0,76620.0,1609.0,22836.0,4072.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,10,2,13,0,2,0,0,1,23,107,0,6,8,25,1,18,15
4544,765781,34446,734589,30,1,1,0.0,1,3250.0,1,1,0,0,720624,1,736626,735451,1,0,0,0,0,0.0,0.0,1,151853.0,116709.0,7324.0,23365.0,4455.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,9,2,24,0,2,0,17,38,23,116,0,1,8,40,0,18,15
2388,651364,53711,732556,30,1,1,1112.93,1,0.0,0,0,0,0,735334,1,736493,735346,0,0,0,0,0,0.0,0.0,1,211799.0,152998.0,5816.0,43725.0,9260.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,48,2,10,0,0,0,17,38,23,62,0,2,3,129,3,18,15
3567,169537,30471,735802,30,1,0,2500.0,0,0.0,0,0,0,0,736172,1,736597,736180,0,1,0,0,0,0.0,0.0,0,157145.0,123580.0,2920.0,26980.0,3666.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,10,2,13,0,2,0,0,2,23,94,0,4,8,21,3,18,15
3265,215879,60707,735650,30,1,0,2312.0,1,1200.0,0,0,0,0,735807,1,736251,735578,0,0,0,0,0,0.0,0.0,1,30440.0,16516.0,43.0,11134.0,2747.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,14,4,10,0,0,0,17,38,23,88,0,0,8,82,1,18,15
1984,405297,2557,734104,30,1,0,1195.0,1,2208.0,1,1,0,0,735836,1,736486,735968,1,1,0,1,0,1.0,211.38,0,93454.0,45181.0,1810.0,34950.0,11513.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,19,2,0,0,1,0,17,37,25,63,0,1,8,7,1,17,0
3312,71697,32211,735123,30,0,1,1553.0,1,1200.0,0,1,0,0,735346,1,720624,735395,0,0,0,0,0,0.0,0.0,0,19627.0,9503.0,186.0,9165.0,773.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,0,9,2,24,0,2,0,0,1,23,89,0,4,8,60,1,18,15
1452,842553,38059,733637,30,1,1,0.0,1,1100.0,1,1,0,0,735334,1,736562,735346,1,1,0,1,0,6.0,1175.51,0,253352.0,185167.0,1350.0,56991.0,9845.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,42,1,14,0,2,0,0,1,23,37,0,1,7,112,1,18,15
3194,42702,73834,735522,30,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,12817.0,8384.0,-665.0,3686.0,1412.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,1,36,2,17,0,2,16,17,34,31,87,3,1,7,120,3,18,15
3663,164930,45243,735851,30,0,0,2500.0,1,0.0,0,0,0,0,736049,1,736612,735561,1,1,0,0,0,0.0,0.0,0,341711.0,279235.0,2686.0,49239.0,10552.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,35,2,16,0,0,0,1,7,23,96,0,1,2,16,3,18,15
3109,712512,7305,736418,30,0,0,2000.0,1,1200.0,0,0,0,0,720624,0,720624,736059,0,1,0,0,0,0.0,0.0,0,61466.0,47029.0,1300.0,10020.0,3117.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,31,2,15,0,1,20,29,20,17,84,4,0,7,2,1,18,15
2229,914565,78596,735331,30,0,0,2500.0,1,1200.0,0,0,0,0,736166,1,720624,736185,1,1,0,0,0,0.0,0.0,0,117924.0,100595.0,1191.0,12935.0,3203.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,43,6,2,0,2,0,17,37,23,57,0,5,3,108,1,18,15
95,207322,92277,735844,30,0,0,1108.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,1,0.0,0.0,0,262990.0,243322.0,3511.0,10816.0,5341.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,4,6,12,0,3,0,17,36,40,4,0,6,8,185,3,18,15
125,756404,92505,736535,30,0,0,2500.0,0,400.0,0,0,1,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,-1813.0,-844.0,480.0,-1698.0,249.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,4,2,12,0,3,0,17,37,23,4,0,0,8,185,2,18,15
2224,558208,78572,736119,30,0,0,2000.0,0,1200.0,0,0,0,0,720624,0,736543,735582,0,0,0,0,0,0.0,0.0,0,241529.0,196822.0,789.0,34687.0,9230.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,43,2,2,1,2,0,0,1,23,57,0,6,8,108,2,18,15
456,638281,6611,736230,30,0,0,1885.0,1,1200.0,0,0,0,0,736335,1,736525,736394,0,1,0,0,0,0.0,0.0,0,151228.0,130419.0,2882.0,11099.0,6828.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,6,2,23,0,1,0,11,25,29,11,0,1,8,2,1,18,15
4609,497380,33305,735591,30,1,0,2500.0,1,0.0,0,0,0,1,720624,1,736621,735317,1,0,0,0,0,0.0,0.0,0,329386.0,309724.0,536.0,11997.0,7129.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,9,6,24,0,2,0,6,12,23,122,0,6,8,29,3,18,15
1827,985998,94609,733168,30,0,1,1123.89,1,1200.0,0,0,0,0,735562,1,736531,735582,1,1,0,0,0,0.0,0.0,0,69570.0,54160.0,7534.0,6117.0,1759.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,4,2,21,0,3,0,17,39,23,47,0,4,8,187,0,18,15
1743,763762,36854,734576,30,1,1,1079.0,1,1200.0,0,0,0,1,735451,1,736579,735474,1,1,0,1,0,2.0,334.8,0,271532.0,203216.0,1730.0,55174.0,11412.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,1,2,4,0,2,1,0,1,23,44,1,1,7,23,1,18,15
1810,630562,12010,736221,30,1,0,1466.0,1,1200.0,1,0,0,0,736290,1,736627,736209,0,1,0,0,0,0.0,0.0,0,97938.0,80448.0,4443.0,6817.0,6231.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,0,34,2,23,0,1,6,10,22,23,9,4,2,7,33,1,1,1
4709,82852,48225,735552,30,0,0,2500.0,1,1200.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,28149.0,10925.0,800.0,15173.0,1252.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1,22,6,8,1,0,0,17,37,23,119,0,6,8,6,2,18,15
3630,327326,76036,736090,30,0,0,0.0,1,1200.0,0,0,0,0,736263,1,736527,736443,0,1,0,0,0,0.0,0.0,0,125298.0,104865.0,2696.0,12555.0,5183.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,43,2,2,0,2,0,17,37,23,95,0,0,8,97,0,18,15
415,103547,64628,733762,30,1,1,0.0,1,1186.0,1,0,0,0,735709,1,736541,735722,1,1,0,1,0,4.0,2674.73,1,306922.0,229880.0,3979.0,64383.0,8680.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,24,2,22,16,0,0,0,1,23,31,0,1,4,92,0,0,0
854,615278,67402,735334,30,1,0,2500.0,1,1200.0,0,0,0,1,735348,1,736522,735367,1,0,0,0,0,0.0,0.0,0,499589.0,384467.0,19529.0,84871.0,10721.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,16,2,17,0,2,0,17,39,27,22,0,1,2,135,1,18,15
3899,267508,92243,735663,30,0,0,0.0,1,924.0,1,0,0,0,736012,1,736615,736017,0,1,0,0,0,0.0,0.0,1,235012.0,197062.0,6383.0,26576.0,4992.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,2,12,0,3,0,17,36,23,102,0,4,2,178,0,18,15
4770,218002,91401,736418,30,0,0,2000.0,0,0.0,0,0,0,0,720624,1,736424,736347,0,0,0,0,0,0.0,0.0,0,271851.0,259720.0,380.0,4478.0,7273.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,4,6,12,0,3,0,27,52,40,120,0,6,8,185,3,18,15
2734,724859,75482,736606,30,0,0,2500.0,0,0.0,0,0,0,0,736605,1,736625,736611,0,1,0,0,0,0.0,0.0,0,579268.0,434617.0,13731.0,121010.0,9910.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,43,6,2,0,2,0,17,36,23,71,0,6,3,97,3,18,15
299,646879,48220,736319,30,0,0,40.0,1,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,41059.0,31298.0,1187.0,8031.0,544.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1,22,2,8,0,0,0,10,22,23,8,0,6,8,6,3,18,15
3766,19341,35173,733985,30,0,1,0.0,1,1200.0,0,1,0,0,720624,1,736356,735488,1,1,0,1,0,14.0,167.4,0,123098.0,87424.0,680.0,31612.0,3382.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,1,2,4,0,2,1,0,1,23,99,1,4,7,102,0,18,15
3820,415485,22205,735690,30,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,1,0,4.0,4852.92,0,166822.0,139587.0,1253.0,21633.0,4348.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,0,1,45,2,3,0,1,0,10,22,23,100,0,4,8,12,3,18,15
1874,568416,49783,736215,30,0,0,358.0,1,2399.0,1,1,0,1,736225,1,736625,736233,1,1,0,0,0,0.0,0.0,1,346873.0,238116.0,5341.0,88220.0,15196.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,22,2,8,0,0,0,17,39,23,49,0,2,8,41,0,18,15
3150,712825,95758,736545,30,0,0,2500.0,0,1600.0,0,0,1,0,720624,0,720624,720624,1,0,0,0,0,0.0,0.0,0,146652.0,136744.0,2823.0,3771.0,3315.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1,4,2,21,0,3,0,17,36,23,85,0,6,8,197,1,18,15
4154,250602,30148,733937,30,0,0,2500.0,1,0.0,1,1,0,0,735501,1,736346,735353,1,0,1,0,0,0.0,0.0,0,156399.0,114613.0,1810.0,36126.0,3850.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0,10,2,13,0,2,1,0,2,23,107,1,5,7,25,3,18,15
2949,766534,35055,735261,30,0,0,817.0,1,1000.0,0,1,0,1,735368,1,736623,735380,1,1,0,1,0,1.0,168.28,0,144682.0,104377.0,1775.0,35169.0,3361.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0,0,1,6,4,1,2,0,0,1,23,77,0,2,7,102,0,18,15
109,557888,92410,736221,30,0,0,983.0,1,1200.0,0,0,0,0,736252,1,736559,736261,0,0,0,1,1,5.0,1250.44,0,53476.0,41514.0,575.0,9225.0,2161.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,4,2,12,0,3,0,17,38,23,4,0,6,8,185,4,18,15
3281,336257,60477,735919,30,0,0,2500.0,1,1200.0,0,1,0,0,736038,1,736514,736051,0,1,0,1,0,1.0,419.44,0,24004.0,38675.0,-9541.0,-5999.0,870.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,14,2,10,0,0,0,17,36,40,88,0,4,8,82,1,18,15
2505,712713,69101,736538,30,0,0,2500.0,0,800.0,0,0,1,1,736537,1,736593,735346,1,1,1,1,0,7.0,7683.96,0,874665.0,701983.0,35459.0,96404.0,40819.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,29,2,7,2,3,0,17,36,38,65,0,6,2,157,0,18,15
3661,671161,30513,734128,30,1,1,0.0,1,872.0,1,1,0,1,720624,1,736627,735374,1,1,0,1,0,3.0,4173.06,0,202027.0,134562.0,4955.0,50967.0,11544.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,10,2,13,0,2,1,0,2,5,107,1,1,7,25,0,15,1
195,56851,77079,735297,30,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,120769.0,118012.0,381.0,1262.0,1114.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,43,6,2,1,2,0,0,1,4,7,0,0,8,94,3,18,15
665,809032,63645,734791,30,0,1,0.0,1,3546.0,1,1,0,0,735274,1,736625,735295,1,0,0,0,0,0.0,0.0,1,479388.0,346447.0,2967.0,109670.0,20304.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,24,2,22,0,0,0,0,1,23,41,0,1,8,104,0,15,0
4253,414285,42701,735867,30,1,0,0.0,1,4524.0,1,1,0,1,736200,1,736598,735571,1,1,0,0,0,0.0,0.0,0,189536.0,175499.0,2283.0,6646.0,5108.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,17,2,16,0,0,0,1,6,6,109,0,4,2,30,1,18,15
757,190989,11552,735641,30,0,0,2500.0,1,0.0,0,0,0,0,735767,0,720624,735505,0,1,0,0,0,0.0,0.0,0,72974.0,49859.0,2054.0,14038.0,7022.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,34,2,15,0,1,0,11,26,23,19,0,1,8,2,3,18,15
3648,712439,76137,736363,30,0,0,0.0,1,1200.0,0,1,0,0,720624,0,720624,720624,1,0,0,0,0,0.0,0.0,1,27236.0,5251.0,197.0,1015.0,20773.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,43,2,17,0,2,0,0,1,23,95,0,6,8,97,1,18,15
2997,29310,84003,732586,30,0,1,335.82,1,2400.0,0,0,0,0,736505,1,720624,735353,1,1,0,1,0,1.0,373.59,1,482511.0,278362.0,11489.0,168716.0,23945.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,44,2,20,0,3,0,17,39,23,79,0,3,3,177,1,18,15
3407,473907,31405,735310,30,1,0,2500.0,1,7200.0,0,0,0,1,735415,1,736620,735431,1,1,0,1,0,2.0,417.42,0,236595.0,152996.0,6224.0,64167.0,13208.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,10,2,13,0,2,0,0,2,5,94,0,3,3,8,1,12,1
3247,805472,73005,735688,30,0,0,2500.0,0,1200.0,0,0,0,0,720624,0,736523,736545,0,1,0,0,0,0.0,0.0,0,116030.0,78665.0,3952.0,30263.0,3149.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,36,6,17,0,2,16,17,34,31,87,3,0,7,120,1,18,15
537,727760,29148,734520,30,1,0,2500.0,1,783.0,1,1,0,0,735453,1,736587,735331,1,1,0,0,1,0.0,0.0,0,298160.0,239270.0,5643.0,37894.0,15353.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,40,6,13,0,2,0,5,11,23,12,0,3,3,47,1,18,15
4122,419063,41501,735845,30,0,0,2500.0,1,1200.0,0,0,0,0,736157,1,736306,735582,0,1,0,0,0,0.0,0.0,0,145795.0,107508.0,1556.0,32520.0,4211.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,17,4,16,0,0,0,1,7,6,106,0,1,2,62,2,18,15
1761,364658,51560,735277,30,1,0,0.0,1,1165.0,1,1,0,0,735361,1,736525,735374,1,1,0,1,0,2.0,279.2,0,246965.0,184681.0,22272.0,29771.0,10241.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,12,2,11,0,0,0,17,36,38,45,0,1,2,122,0,18,15
3260,186451,60453,736034,30,0,0,0.0,1,692.0,1,1,0,0,736200,1,736440,736289,0,1,0,0,0,0.0,0.0,1,94937.0,63483.0,2855.0,21155.0,7444.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,14,2,10,0,0,0,17,38,23,88,0,1,8,82,0,18,15
179,499282,57366,733748,30,0,0,2160.0,1,1200.0,0,0,0,0,736060,1,720624,736066,1,1,0,0,0,0.0,0.0,0,143400.0,73007.0,4623.0,55932.0,9837.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,41,2,11,0,0,0,17,38,23,10,0,4,3,154,1,14,0
1200,138760,33430,735486,30,0,0,2000.0,1,0.0,0,0,0,0,735766,1,736625,735778,0,1,0,0,0,0.0,0.0,0,185354.0,157486.0,2291.0,20360.0,5217.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,9,2,24,1,2,0,0,1,23,32,0,4,2,49,3,18,15
4489,377446,99320,735342,30,1,0,2500.0,1,1200.0,0,0,0,0,736188,1,720624,736199,0,0,0,0,0,0.0,0.0,0,41394.0,26627.0,2709.0,10800.0,1258.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,47,0,19,0,3,0,17,39,23,115,0,2,8,188,2,18,15
4149,191031,30506,734521,30,0,1,2042.0,0,0.0,0,0,0,0,720624,1,736466,735402,1,0,0,1,0,1.0,218.66,0,134461.0,102244.0,2478.0,26196.0,3543.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,1,0,10,2,13,0,2,0,0,2,23,107,0,1,8,25,3,18,15
2049,756413,26508,736474,30,0,0,2500.0,1,200.0,0,0,0,0,720624,1,736557,735309,0,1,0,0,0,0.0,0.0,0,135117.0,101541.0,816.0,28771.0,3989.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,49,2,25,0,1,2,1,7,6,53,4,3,7,9,2,18,15
2193,772630,74872,732960,30,1,1,0.0,1,1200.0,0,0,0,0,720624,1,736468,735464,1,1,0,0,0,0.0,0.0,1,88147.0,57105.0,773.0,25518.0,4750.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,36,2,17,0,2,16,17,39,31,56,3,4,7,120,0,18,15
3838,102159,62821,734549,30,1,1,0.0,1,1200.0,0,0,0,0,720624,0,736004,735575,1,0,0,0,0,0.0,0.0,0,4097.0,26.0,76.0,1026.0,2969.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,0,14,6,22,0,0,7,18,40,40,101,4,1,7,119,1,18,15
2824,704036,37311,736482,30,0,0,2500.0,1,800.0,0,0,1,0,736566,1,736577,736499,0,1,0,0,0,0.0,0.0,0,125299.0,80347.0,1988.0,33814.0,9149.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,1,0,42,6,4,0,2,8,0,2,23,73,1,5,7,71,1,18,15
4719,282213,48075,736276,30,0,0,2500.0,1,1200.0,0,0,0,0,720624,1,736602,735898,0,0,0,0,1,0.0,0.0,0,75315.0,64436.0,1485.0,7652.0,1743.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,0,22,6,8,0,0,0,17,37,23,119,0,6,8,6,1,18,15
820,569972,37058,736224,30,1,0,2000.0,1,660.0,1,0,0,0,736223,1,736627,735317,1,1,0,1,0,2.0,837.48,1,320813.0,226365.0,9714.0,67528.0,17205.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,42,2,14,0,2,0,19,41,40,21,0,4,3,126,1,18,15
2377,245969,54945,735492,30,0,0,2500.0,0,0.0,0,0,0,0,720624,0,720624,720624,0,1,0,0,0,0.0,0.0,0,89050.0,64729.0,1234.0,19099.0,3988.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,1,48,6,10,0,0,0,17,38,23,62,0,2,8,125,3,18,15
1139,364997,66030,733946,30,1,1,0.0,1,1186.0,1,1,0,1,735494,1,720624,735499,1,1,0,1,0,2.0,424.49,0,171719.0,115589.0,6244.0,42855.0,7030.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,16,2,22,0,0,0,17,38,27,31,0,4,3,92,0,18,15
1782,930761,51553,733175,30,1,1,0.0,1,2125.0,1,1,0,1,736595,1,736608,735451,1,1,0,0,0,0.0,0.0,0,83436.0,62460.0,2560.0,14366.0,4050.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,12,2,11,0,0,0,17,38,23,45,0,1,3,122,0,18,15
313,716532,48360,736587,30,0,0,2500.0,0,400.0,0,0,1,0,720624,0,720624,720624,0,0,0,0,0,0.0,0.0,0,5813.0,3709.0,181.0,1678.0,245.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,1,22,2,8,0,0,0,10,22,23,8,0,6,8,6,2,18,15
2106,140897,16507,733092,30,0,1,0.0,1,1200.0,0,0,0,1,735368,1,736625,735374,1,1,0,1,0,1.0,71.09,1,846751.0,611722.0,10432.0,204206.0,20392.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,38,2,1,0,1,0,17,34,23,113,0,1,8,17,1,1,1
762,377122,10465,735831,30,0,0,260.0,1,0.0,0,0,0,0,720624,0,736615,735555,0,1,0,1,0,3.0,837.0,0,205782.0,183276.0,3390.0,11610.0,7506.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,34,2,15,0,1,0,11,25,37,19,0,4,8,2,3,18,15
3039,278358,59722,732999,30,1,1,0.0,1,1200.0,0,0,1,0,735361,1,736559,735402,0,1,0,0,0,0.0,0.0,0,126165.0,88536.0,1769.0,30634.0,5226.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,1,0,26,2,20,0,3,0,17,39,23,82,0,1,3,166,0,18,15
3907,557977,92037,736195,30,0,0,2000.0,1,0.0,0,0,0,0,736215,1,736559,736219,1,1,0,0,0,0.0,0.0,0,831777.0,784057.0,17526.0,24274.0,5919.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,4,6,12,0,3,0,17,36,23,102,0,2,8,193,3,18,15
3271,244904,60056,735346,30,1,0,1799.0,1,1200.0,0,0,0,0,735899,1,720624,736051,0,1,0,1,0,16.0,4814.35,0,117309.0,99796.0,2569.0,12828.0,2117.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,14,1,10,0,0,0,17,37,23,88,0,0,3,82,1,18,15
1752,914967,70006,734662,30,0,1,0.0,1,0.0,0,0,0,0,735297,1,736220,735311,1,0,1,1,0,10.0,8870.15,0,560971.0,347466.0,4661.0,128201.0,80642.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1,0,18,2,4,0,2,0,0,1,23,44,0,3,2,96,3,18,15
3141,397780,95236,734417,30,1,1,993.0,1,0.0,0,0,0,0,720624,1,720624,735367,0,1,0,0,0,0.0,0.0,0,56628.0,41546.0,2466.0,9753.0,2863.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,4,2,21,0,3,0,17,39,23,85,0,1,8,197,3,18,15
1659,422604,41701,735879,30,0,0,2500.0,1,0.0,0,0,0,0,735949,1,736612,736248,0,0,0,0,0,0.0,0.0,0,83893.0,56493.0,6910.0,15863.0,4626.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,0,0,17,4,16,0,0,0,1,6,23,106,0,6,2,42,3,18,1
4784,398196,90293,733456,30,0,1,0.0,1,933.0,1,1,0,1,735298,1,736623,735303,1,1,0,1,0,9.0,914.91,1,241515.0,193914.0,5632.0,31674.0,10295.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,4,2,12,0,3,0,17,36,40,120,0,0,3,185,1,18,15
